,Order ID,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Sales,Quantity,Discount,Profit,Cost (Singular),Original Price,OrderDate_x,ShipDate,Product cat,Product Subcat,ProductID,OrderPID,CustomerID,OrderDate_y,ProductPID
4621,CA-2018-121573,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,New York City,New York,10009,East,OFF-BI-10000666,Office Supplies,Binders,48.896,2,0.2,18.336,15.28,30.56,2018-11-03,2018-11-07,OFF,BI,10000666,935,SG-20605,2018-11-03,751
4622,CA-2019-134943,First Class,SU-20665,Stephanie Ulpright,Home Office,United States,Ann Arbor,Michigan,48104,Central,OFF-BI-10000666,Office Supplies,Binders,152.8,5,0.0,76.39999999999998,15.28,30.56,2019-12-05,2019-12-06,OFF,BI,10000666,4867,SU-20665,2019-12-05,751
4623,CA-2021-120222,Standard Class,LL-16840,Lauren Leatherbury,Consumer,United States,Los Angeles,California,90032,West,OFF-BI-10000666,Office Supplies,Binders,73.34399999999998,3,0.2,27.504,15.28,30.56,2021-04-25,2021-05-02,OFF,BI,10000666,133,LL-16840,2021-04-25,751
4624,CA-2020-101980,First Class,RP-19390,Resi Pölking,Consumer,United States,New York City,New York,10009,East,OFF-BI-10000666,Office Supplies,Binders,146.688,6,0.2,55.008,15.28,30.56,2020-08-19,2020-08-20,OFF,BI,10000666,968,RP-19390,2020-08-19,751
4625,CA-2018-123400,Standard Class,EB-13930,Eric Barreto,Consumer,United States,Saint Petersburg,Florida,33710,South,OFF-BI-10000666,Office Supplies,Binders,18.336,2,0.6999999999999998,-12.224,15.28,30.56,2018-02-02,2018-02-09,OFF,BI,10000666,2422,EB-13930,2018-02-02,751
4626,CA-2020-133711,First Class,MC-17425,Mark Cousins,Corporate,United States,Mobile,Alabama,36608,South,TEC-MA-10000010,Technology,Machines,3040.0,8,0.0,1459.2,197.6,380.0,2020-11-26,2020-11-29,TEC,MA,10000010,3752,MC-17425,2020-11-26,752
4627,CA-2021-148474,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Columbus,Georgia,31907,South,OFF-BI-10000977,Office Supplies,Binders,91.2,3,0.0,41.952,16.416,30.4,2021-06-12,2021-06-19,OFF,BI,10000977,2533,ME-17320,2021-06-12,753
4628,CA-2019-109470,Second Class,KC-16255,Karen Carlisle,Corporate,United States,Henderson,Kentucky,42420,South,OFF-BI-10000977,Office Supplies,Binders,364.8,12,0.0,167.808,16.416,30.4,2019-12-31,2020-01-03,OFF,BI,10000977,2,KC-16255,2019-12-31,753
4629,CA-2020-124352,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Oklahoma City,Oklahoma,73120,Central,OFF-BI-10000977,Office Supplies,Binders,121.6,4,0.0,55.93599999999999,16.416,30.4,2020-10-15,2020-10-21,OFF,BI,10000977,3216,CD-12790,2020-10-15,753
4630,CA-2021-110842,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Los Angeles,California,90036,West,OFF-BI-10000977,Office Supplies,Binders,121.6,5,0.2,39.51999999999999,16.416,30.4,2021-11-11,2021-11-16,OFF,BI,10000977,33,GA-14725,2021-11-11,753
4631,CA-2020-100244,Standard Class,GM-14695,Greg Maxwell,Corporate,United States,San Francisco,California,94122,West,OFF-BI-10000977,Office Supplies,Binders,48.64,2,0.2,15.808,16.416,30.4,2020-09-20,2020-09-24,OFF,BI,10000977,1120,GM-14695,2020-09-20,753
4632,CA-2020-144911,First Class,RW-19630,Rob Williams,Corporate,United States,Overland Park,Kansas,66212,Central,OFF-BI-10000977,Office Supplies,Binders,152.0,5,0.0,69.91999999999999,16.416,30.4,2020-11-27,2020-11-30,OFF,BI,10000977,4633,RW-19630,2020-11-27,753
4633,CA-2018-142965,Same Day,SW-20245,Scot Wooten,Consumer,United States,Springfield,Ohio,45503,East,OFF-BI-10000977,Office Supplies,Binders,27.36,3,0.6999999999999998,-21.88799999999999,16.416,30.4,2018-07-20,2018-07-20,OFF,BI,10000977,4266,SW-20245,2018-07-20,753
4634,US-2021-162558,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,OFF-BI-10000977,Office Supplies,Binders,27.36,3,0.6999999999999998,-21.88799999999999,16.416,30.4,2021-10-02,2021-10-05,OFF,BI,10000977,3527,Dp-13240,2021-10-02,753
4635,CA-2018-134621,Standard Class,DP-13390,Dennis Pardue,Home Office,United States,Columbia,Tennessee,38401,South,OFF-BI-10000977,Office Supplies,Binders,18.24,2,0.6999999999999998,-14.592,16.416,30.4,2018-12-21,2018-12-28,OFF,BI,10000977,2180,DP-13390,2018-12-21,753
4636,US-2020-140158,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Providence,Rhode Island,2908,East,OFF-BI-10000977,Office Supplies,Binders,30.4,1,0.0,13.984,16.416,30.4,2020-10-04,2020-10-08,OFF,BI,10000977,3279,DR-12940,2020-10-04,753
4637,CA-2019-109190,Standard Class,CC-12685,Craig Carroll,Consumer,United States,Lubbock,Texas,79424,Central,OFF-BI-10000977,Office Supplies,Binders,6.079999999999998,1,0.8,-10.336,16.416,30.4,2019-10-23,2019-10-28,OFF,BI,10000977,3254,CC-12685,2019-10-23,753
4638,CA-2021-121853,Standard Class,DB-13660,Duane Benoit,Consumer,United States,Los Angeles,California,90036,West,OFF-BI-10000977,Office Supplies,Binders,72.96,3,0.2,23.712,16.416,30.4,2021-09-23,2021-09-29,OFF,BI,10000977,82,DB-13660,2021-09-23,753
4639,CA-2018-127166,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Houston,Texas,77070,Central,OFF-BI-10000977,Office Supplies,Binders,18.23999999999999,3,0.8,-31.00800000000001,16.416,30.4,2018-05-21,2018-05-23,OFF,BI,10000977,1073,KH-16360,2018-05-21,753
4640,CA-2021-148474,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Columbus,Georgia,31907,South,FUR-TA-10002530,Furniture,Tables,452.94,3,0.0,67.94099999999997,128.333,150.98,2021-06-12,2021-06-19,FUR,TA,10002530,2533,ME-17320,2021-06-12,754
4641,US-2020-146066,Second Class,RB-19465,Rick Bensley,Home Office,United States,Philadelphia,Pennsylvania,19143,East,FUR-TA-10002530,Furniture,Tables,815.2919999999998,9,0.4,-339.7050000000001,128.333,150.98,2020-08-21,2020-08-23,FUR,TA,10002530,2463,RB-19465,2020-08-21,754
4642,CA-2020-145261,First Class,AH-10120,Adrian Hane,Home Office,United States,Salem,Oregon,97301,West,FUR-TA-10002530,Furniture,Tables,377.45,5,0.5,-264.215,128.333,150.98,2020-12-18,2020-12-21,FUR,TA,10002530,3197,AH-10120,2020-12-18,754
4643,CA-2019-108119,Standard Class,MS-17530,MaryBeth Skach,Consumer,United States,Conway,Arkansas,72032,South,FUR-TA-10002530,Furniture,Tables,301.96,2,0.0,45.29399999999998,128.333,150.98,2019-11-01,2019-11-08,FUR,TA,10002530,4890,MS-17530,2019-11-01,754
4644,CA-2019-106257,Second Class,EB-14110,Eugene Barchas,Consumer,United States,Los Angeles,California,90045,West,FUR-TA-10002530,Furniture,Tables,241.568,2,0.2,-15.09800000000001,128.333,150.98,2019-04-13,2019-04-17,FUR,TA,10002530,1823,EB-14110,2019-04-13,754
4645,CA-2020-102092,First Class,PM-18940,Paul MacIntyre,Consumer,United States,Springfield,Virginia,22153,South,FUR-TA-10002530,Furniture,Tables,1056.86,7,0.0,158.5289999999999,128.333,150.98,2020-12-09,2020-12-11,FUR,TA,10002530,882,PM-18940,2020-12-09,754
4646,US-2019-168704,Standard Class,FP-14320,Frank Preis,Consumer,United States,Huntsville,Texas,77340,Central,FUR-TA-10002530,Furniture,Tables,211.372,2,0.2999999999999999,-45.29400000000001,128.333,150.98,2019-04-13,2019-04-17,FUR,TA,10002530,4174,FP-14320,2019-04-13,754
4647,CA-2018-155271,Same Day,AA-10480,Andrew Allen,Consumer,United States,Middletown,Connecticut,6457,East,FUR-FU-10001473A,Furniture,Furnishings,27.46,2,0.0,9.8856,8.7872,13.73,2018-05-04,2018-05-04,FUR,FU,10001473A,3622,AA-10480,2018-05-04,755
4648,CA-2018-162866,Standard Class,Co-12640,Corey-Lock,Consumer,United States,Skokie,Illinois,60076,Central,FUR-FU-10001473A,Furniture,Furnishings,32.952000000000005,6,0.5999999999999999,-19.7712,8.7872,13.73,2018-12-27,2018-12-31,FUR,FU,10001473A,3951,Co-12640,2018-12-27,755
4649,CA-2019-104346,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,80906,West,FUR-FU-10001473A,Furniture,Furnishings,54.92000000000001,5,0.2,10.984,8.7872,13.73,2019-12-11,2019-12-16,FUR,FU,10001473A,2372,IM-15070,2019-12-11,755
4650,CA-2019-104241,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Alexandria,Virginia,22304,South,FUR-FU-10001473A,Furniture,Furnishings,192.22,14,0.0,69.1992,8.7872,13.73,2019-01-04,2019-01-09,FUR,FU,10001473A,4253,AG-10495,2019-01-04,755
4651,CA-2021-158169,First Class,JM-16195,Justin MacKendrick,Consumer,United States,Lake Forest,California,92630,West,FUR-FU-10001473A,Furniture,Furnishings,54.92,4,0.0,19.7712,8.7872,13.73,2021-08-12,2021-08-15,FUR,FU,10001473A,4880,JM-16195,2021-08-12,755
4652,CA-2021-141439,Standard Class,TT-21460,Tonja Turnell,Home Office,United States,Richmond,Indiana,47374,Central,FUR-FU-10001473A,Furniture,Furnishings,27.46,2,0.0,9.8856,8.7872,13.73,2021-11-26,2021-12-01,FUR,FU,10001473A,3366,TT-21460,2021-11-26,755
4653,US-2018-155544,Standard Class,GM-14440,Gary McGarr,Consumer,United States,Knoxville,Tennessee,37918,South,FUR-FU-10001473A,Furniture,Furnishings,32.952000000000005,3,0.2,6.590399999999999,8.7872,13.73,2018-03-21,2018-03-25,FUR,FU,10001473A,3533,GM-14440,2018-03-21,755
4654,CA-2021-110625,Standard Class,JB-16045,Julia Barnett,Home Office,United States,Danbury,Connecticut,6810,East,FUR-FU-10001473A,Furniture,Furnishings,27.46,2,0.0,9.8856,8.7872,13.73,2021-12-23,2021-12-30,FUR,FU,10001473A,4976,JB-16045,2021-12-23,755
4655,CA-2021-100055,Standard Class,MD-17860,Michael Dominguez,Corporate,United States,Laurel,Maryland,20707,East,FUR-FU-10001473A,Furniture,Furnishings,27.46,2,0.0,9.8856,8.7872,13.73,2021-05-28,2021-06-01,FUR,FU,10001473A,4990,MD-17860,2021-05-28,755
4656,CA-2019-119907,Standard Class,LC-17140,Logan Currie,Consumer,United States,Seattle,Washington,98103,West,OFF-BI-10001765,Office Supplies,Binders,55.42400000000001,2,0.2,19.3984,18.0128,34.64,2019-12-01,2019-12-08,OFF,BI,10001765,165,LC-17140,2019-12-01,756
4657,CA-2021-121888,Second Class,CL-11890,Carl Ludwig,Consumer,United States,Everett,Massachusetts,2149,East,OFF-BI-10001765,Office Supplies,Binders,242.48,7,0.0,116.3904,18.0128,34.64,2021-09-15,2021-09-17,OFF,BI,10001765,3876,CL-11890,2021-09-15,756
4658,US-2019-107349,First Class,SL-20155,Sara Luxemburg,Home Office,United States,Houston,Texas,77095,Central,OFF-BI-10001765,Office Supplies,Binders,41.56799999999999,6,0.8,-66.50880000000004,18.0128,34.64,2019-07-13,2019-07-15,OFF,BI,10001765,497,SL-20155,2019-07-13,756
4659,CA-2018-105340,First Class,EH-14185,Evan Henry,Consumer,United States,Pasadena,Texas,77506,Central,OFF-BI-10001765,Office Supplies,Binders,6.927999999999998,1,0.8,-11.0848,18.0128,34.64,2018-11-22,2018-11-25,OFF,BI,10001765,2244,EH-14185,2018-11-22,756
4660,CA-2019-146255,First Class,EM-14140,Eugene Moren,Home Office,United States,Newark,Delaware,19711,East,OFF-BI-10001765,Office Supplies,Binders,69.28,2,0.0,33.2544,18.0128,34.64,2019-03-07,2019-03-10,OFF,BI,10001765,3845,EM-14140,2019-03-07,756
4661,US-2018-157070,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Detroit,Michigan,48234,Central,OFF-BI-10001765,Office Supplies,Binders,138.56,4,0.0,66.5088,18.0128,34.64,2018-06-01,2018-06-06,OFF,BI,10001765,3783,QJ-19255,2018-06-01,756
4662,US-2020-128902,Standard Class,MB-18085,Mick Brown,Consumer,United States,Vineland,New Jersey,8360,East,FUR-TA-10001095,Furniture,Tables,244.006,2,0.2999999999999999,-31.37220000000001,137.6891,174.29,2020-03-11,2020-03-15,FUR,TA,10001095,3765,MB-18085,2020-03-11,757
4663,CA-2020-127670,Standard Class,RD-19660,Robert Dilbeck,Home Office,United States,Saint Peters,Missouri,63376,Central,FUR-TA-10001095,Furniture,Tables,697.16,4,0.0,146.4036,137.6891,174.29,2020-03-20,2020-03-24,FUR,TA,10001095,4355,RD-19660,2020-03-20,757
4664,US-2020-143819,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Yonkers,New York,10701,East,FUR-TA-10001095,Furniture,Tables,836.592,8,0.4,-264.9208,137.6891,174.29,2020-03-01,2020-03-05,FUR,TA,10001095,4368,KD-16270,2020-03-01,757
4665,CA-2020-140928,Standard Class,NB-18655,Nona Balk,Corporate,United States,Jacksonville,Florida,32216,South,FUR-TA-10001095,Furniture,Tables,383.438,4,0.45,-167.3184,137.6891,174.29,2020-09-18,2020-09-22,FUR,TA,10001095,2735,NB-18655,2020-09-18,757
4666,CA-2019-137512,Standard Class,AG-10675,Anna Gayman,Consumer,United States,Allen,Texas,75002,Central,FUR-TA-10001095,Furniture,Tables,244.006,2,0.2999999999999999,-31.37220000000001,137.6891,174.29,2019-05-07,2019-05-12,FUR,TA,10001095,3892,AG-10675,2019-05-07,757
4667,CA-2021-105921,Standard Class,JM-15250,Janet Martin,Consumer,United States,Los Angeles,California,90032,West,FUR-TA-10001095,Furniture,Tables,418.296,3,0.2,5.228700000000003,137.6891,174.29,2021-08-14,2021-08-21,FUR,TA,10001095,119,JM-15250,2021-08-14,757
4668,CA-2021-124436,Second Class,SA-20830,Sue Ann Reed,Consumer,United States,Fresno,California,93727,West,FUR-TA-10001095,Furniture,Tables,697.16,5,0.2,8.714499999999987,137.6891,174.29,2021-03-19,2021-03-22,FUR,TA,10001095,3287,SA-20830,2021-03-19,757
4669,CA-2020-169838,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Jackson,Michigan,49201,Central,FUR-TA-10001095,Furniture,Tables,1568.61,9,0.0,329.4081,137.6891,174.29,2020-11-25,2020-11-29,FUR,TA,10001095,1008,BB-11545,2020-11-25,757
4670,US-2021-105998,First Class,CR-12580,Clay Rozendal,Home Office,United States,San Diego,California,92037,West,FUR-TA-10001095,Furniture,Tables,1673.184,12,0.2,20.91480000000001,137.6891,174.29,2021-11-03,2021-11-05,FUR,TA,10001095,2230,CR-12580,2021-11-03,757
4671,CA-2020-100993,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,San Diego,California,92037,West,FUR-TA-10001095,Furniture,Tables,557.728,4,0.2,6.971599999999995,137.6891,174.29,2020-02-05,2020-02-10,FUR,TA,10001095,2231,AZ-10750,2020-02-05,757
4672,CA-2020-142594,Second Class,EJ-14155,Eva Jacobs,Consumer,United States,Franklin,Massachusetts,2038,East,FUR-TA-10001095,Furniture,Tables,366.009,3,0.2999999999999999,-47.0583,137.6891,174.29,2020-12-01,2020-12-06,FUR,TA,10001095,2602,EJ-14155,2020-12-01,757
4673,CA-2020-168046,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,New York City,New York,10024,East,FUR-TA-10001095,Furniture,Tables,313.722,3,0.4,-99.34529999999998,137.6891,174.29,2020-01-25,2020-01-28,FUR,TA,10001095,724,JD-15895,2020-01-25,757
4674,CA-2020-105459,Second Class,NP-18700,Nora Preis,Consumer,United States,New York City,New York,10024,East,FUR-TA-10001095,Furniture,Tables,209.148,2,0.4,-66.2302,137.6891,174.29,2020-08-12,2020-08-17,FUR,TA,10001095,725,NP-18700,2020-08-12,757
4675,CA-2020-152289,First Class,LC-16930,Linda Cazamias,Corporate,United States,Pasadena,Texas,77506,Central,FUR-CH-10002126,Furniture,Chairs,1024.716,6,0.2999999999999999,-29.27759999999989,175.6656,243.98,2020-08-26,2020-08-28,FUR,CH,10002126,2241,LC-16930,2020-08-26,758
4676,CA-2020-149314,Second Class,GB-14530,George Bell,Corporate,United States,Los Angeles,California,90004,West,FUR-CH-10002126,Furniture,Chairs,195.184,1,0.2,19.51840000000001,175.6656,243.98,2020-07-02,2020-07-07,FUR,CH,10002126,759,GB-14530,2020-07-02,758
4677,CA-2018-161508,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,League City,Texas,77573,Central,FUR-CH-10002126,Furniture,Chairs,512.358,3,0.2999999999999999,-14.63879999999995,175.6656,243.98,2018-07-12,2018-07-16,FUR,CH,10002126,4810,PV-18985,2018-07-12,758
4678,CA-2021-150266,Standard Class,RO-19780,Rose O'Brian,Consumer,United States,Houston,Texas,77070,Central,FUR-CH-10002126,Furniture,Chairs,853.9299999999998,5,0.2999999999999999,-24.39799999999991,175.6656,243.98,2021-11-25,2021-11-30,FUR,CH,10002126,1067,RO-19780,2021-11-25,758
4679,US-2020-104794,First Class,KD-16495,Keith Dawkins,Corporate,United States,New York City,New York,10009,East,OFF-FA-10001754,Office Supplies,Fasteners,3.68,2,0.0,1.8032,0.9384,1.84,2020-12-16,2020-12-19,OFF,FA,10001754,903,KD-16495,2020-12-16,759
4680,CA-2020-105284,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-FA-10001754,Office Supplies,Fasteners,4.416,3,0.2,1.6008,0.9384,1.84,2020-11-24,2020-12-01,OFF,FA,10001754,2442,MG-17650,2020-11-24,759
4681,CA-2018-151708,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,Glendale,Arizona,85301,West,FUR-FU-10001602,Furniture,Furnishings,121.376,4,0.2,-3.034400000000012,31.1026,37.93,2018-08-08,2018-08-14,FUR,FU,10001602,3202,MB-17305,2018-08-08,760
4682,CA-2018-158540,First Class,VG-21790,Vivek Gonzalez,Consumer,United States,San Diego,California,92037,West,FUR-FU-10001602,Furniture,Furnishings,151.72,4,0.0,27.30959999999999,31.1026,37.93,2018-11-24,2018-11-26,FUR,FU,10001602,2211,VG-21790,2018-11-24,760
4683,CA-2020-126004,First Class,BM-11140,Becky Martin,Consumer,United States,New York City,New York,10024,East,FUR-FU-10001602,Furniture,Furnishings,113.79,3,0.0,20.48219999999999,31.1026,37.93,2020-12-04,2020-12-05,FUR,FU,10001602,638,BM-11140,2020-12-04,760
4684,CA-2021-169411,Standard Class,AC-10615,Ann Chong,Corporate,United States,Rochester,New York,14609,East,FUR-FU-10001602,Furniture,Furnishings,37.93,1,0.0,6.827399999999996,31.1026,37.93,2021-12-24,2021-12-29,FUR,FU,10001602,3417,AC-10615,2021-12-24,760
4685,CA-2021-123239,Second Class,MG-18145,Mike Gockenbach,Consumer,United States,Jacksonville,Florida,32216,South,FUR-FU-10001602,Furniture,Furnishings,91.032,3,0.2,-2.275800000000011,31.1026,37.93,2021-07-27,2021-07-31,FUR,FU,10001602,2742,MG-18145,2021-07-27,760
4686,CA-2020-167605,Second Class,RB-19570,Rob Beeghly,Consumer,United States,Saint Charles,Illinois,60174,Central,FUR-FU-10001602,Furniture,Furnishings,30.344,2,0.5999999999999999,-31.8612,31.1026,37.93,2020-04-28,2020-04-30,FUR,FU,10001602,4949,RB-19570,2020-04-28,760
4687,CA-2021-139199,Standard Class,DK-12835,Damala Kotsonis,Corporate,United States,Detroit,Michigan,48234,Central,FUR-CH-10000847,Furniture,Chairs,872.94,3,0.0,226.9644,215.3252,290.98,2021-12-09,2021-12-13,FUR,CH,10000847,3769,DK-12835,2021-12-09,761
4688,CA-2018-105984,Same Day,MY-18295,Muhammed Yedwab,Corporate,United States,Columbus,Ohio,43229,East,FUR-CH-10000847,Furniture,Chairs,611.058,3,0.2999999999999999,-34.91760000000002,215.3252,290.98,2018-11-24,2018-11-24,FUR,CH,10000847,1485,MY-18295,2018-11-24,761
4689,CA-2020-120873,Second Class,BW-11200,Ben Wallace,Consumer,United States,Hampton,Virginia,23666,South,FUR-CH-10000847,Furniture,Chairs,290.98,1,0.0,75.65479999999998,215.3252,290.98,2020-10-27,2020-11-01,FUR,CH,10000847,4765,BW-11200,2020-10-27,761
4690,CA-2020-105081,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Seattle,Washington,98115,West,FUR-CH-10000847,Furniture,Chairs,698.3520000000001,3,0.2,52.37639999999996,215.3252,290.98,2020-12-25,2020-12-30,FUR,CH,10000847,1750,JE-15715,2020-12-25,761
4691,CA-2020-123540,Second Class,DJ-13420,Denny Joy,Corporate,United States,Milwaukee,Wisconsin,53209,Central,FUR-CH-10000847,Furniture,Chairs,1454.9,5,0.0,378.274,215.3252,290.98,2020-04-02,2020-04-06,FUR,CH,10000847,3972,DJ-13420,2020-04-02,761
4692,CA-2021-126914,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Monroe,North Carolina,28110,South,FUR-CH-10000847,Furniture,Chairs,698.3520000000001,3,0.2,52.37639999999996,215.3252,290.98,2021-06-15,2021-06-19,FUR,CH,10000847,3616,JE-15715,2021-06-15,761
4693,US-2019-161466,Second Class,ON-18715,Odella Nelson,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-AR-10000634,Office Supplies,Art,6.848000000000001,2,0.2,0.5992000000000001,3.1244,4.28,2019-09-24,2019-09-27,OFF,AR,10000634,2021,ON-18715,2019-09-24,762
4694,US-2021-105389,Second Class,DM-13015,Darrin Martin,Consumer,United States,San Antonio,Texas,78207,Central,OFF-AR-10000634,Office Supplies,Art,10.272,3,0.2,0.8988,3.1244,4.28,2021-10-23,2021-10-28,OFF,AR,10000634,1924,DM-13015,2021-10-23,762
4695,CA-2021-134838,First Class,ED-13885,Emily Ducich,Home Office,United States,Los Angeles,California,90045,West,OFF-AR-10000634,Office Supplies,Art,12.84,3,0.0,3.466800000000001,3.1244,4.28,2021-02-19,2021-02-20,OFF,AR,10000634,1797,ED-13885,2021-02-19,762
4696,CA-2019-107468,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Louisville,Colorado,80027,West,OFF-AR-10000634,Office Supplies,Art,6.848000000000001,2,0.2,0.5992000000000001,3.1244,4.28,2019-12-18,2019-12-22,OFF,AR,10000634,2676,MK-17905,2019-12-18,762
4697,CA-2018-102673,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Charlotte,North Carolina,28205,South,OFF-AR-10000634,Office Supplies,Art,10.272,3,0.2,0.8988,3.1244,4.28,2018-11-01,2018-11-05,OFF,AR,10000634,1319,KH-16630,2018-11-01,762
4698,US-2018-131870,First Class,NF-18595,Nicole Fjeld,Home Office,United States,Lancaster,Ohio,43130,East,OFF-AR-10000634,Office Supplies,Art,30.816,9,0.2,2.696400000000001,3.1244,4.28,2018-09-09,2018-09-11,OFF,AR,10000634,4303,NF-18595,2018-09-09,762
4699,CA-2019-104059,Second Class,FC-14245,Frank Carlisle,Home Office,United States,Springfield,Ohio,45503,East,OFF-AR-10000634,Office Supplies,Art,3.424,1,0.2,0.2996,3.1244,4.28,2019-06-13,2019-06-15,OFF,AR,10000634,4272,FC-14245,2019-06-13,762
4700,CA-2021-164959,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,Los Angeles,California,90004,West,OFF-LA-10004272,Office Supplies,Labels,8.67,3,0.0,4.0749,1.5317,2.89,2021-07-11,2021-07-15,OFF,LA,10004272,749,KN-16390,2021-07-11,763
4701,CA-2018-149020,Standard Class,AJ-10780,Anthony Jacobs,Corporate,United States,Springfield,Virginia,22153,South,OFF-LA-10004272,Office Supplies,Labels,2.89,1,0.0,1.3583,1.5317,2.89,2018-01-10,2018-01-15,OFF,LA,10004272,868,AJ-10780,2018-01-10,763
4702,US-2019-105676,Same Day,NM-18520,Neoma Murray,Consumer,United States,Houston,Texas,77036,Central,FUR-FU-10004270A,Furniture,Furnishings,6.688,4,0.5999999999999999,-4.0128,2.6752,4.18,2019-12-01,2019-12-02,FUR,FU,10004270A,1945,NM-18520,2019-12-01,764
4703,CA-2021-103611,First Class,JM-15535,Jessica Myrick,Consumer,United States,Los Angeles,California,90036,West,FUR-FU-10004270A,Furniture,Furnishings,8.359999999999998,2,0.0,3.0096,2.6752,4.18,2021-09-12,2021-09-15,FUR,FU,10004270A,21,JM-15535,2021-09-12,764
4704,CA-2020-149461,Standard Class,AS-10135,Adrian Shami,Home Office,United States,Auburn,Washington,98002,West,FUR-FU-10004270A,Furniture,Furnishings,4.18,1,0.0,1.5048,2.6752,4.18,2020-11-13,2020-11-19,FUR,FU,10004270A,4066,AS-10135,2020-11-13,764
4705,US-2020-147991,Standard Class,ZD-21925,Zuschuss Donatelli,Consumer,United States,Chattanooga,Tennessee,37421,South,FUR-FU-10004270A,Furniture,Furnishings,16.72,5,0.2,3.343999999999999,2.6752,4.18,2020-05-05,2020-05-09,FUR,FU,10004270A,4602,ZD-21925,2020-05-05,764
4706,CA-2021-117702,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Baltimore,Maryland,21215,East,FUR-FU-10004270A,Furniture,Furnishings,20.9,5,0.0,7.523999999999998,2.6752,4.18,2021-11-28,2021-12-04,FUR,FU,10004270A,3379,LS-16975,2021-11-28,764
4707,CA-2018-113320,Second Class,LH-17155,Logan Haushalter,Consumer,United States,Oakland,California,94601,West,FUR-FU-10004270A,Furniture,Furnishings,12.54,3,0.0,4.5144,2.6752,4.18,2018-12-12,2018-12-15,FUR,FU,10004270A,3492,LH-17155,2018-12-12,764
4708,CA-2019-119508,Standard Class,TZ-21580,Tracy Zic,Consumer,United States,Lakewood,California,90712,West,FUR-FU-10004270A,Furniture,Furnishings,25.08,6,0.0,9.0288,2.6752,4.18,2019-12-04,2019-12-09,FUR,FU,10004270A,4693,TZ-21580,2019-12-04,764
4709,CA-2021-118017,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229,West,FUR-FU-10004270A,Furniture,Furnishings,32.912,6,0.2,7.9992,2.6752,4.18,2021-12-03,2021-12-06,FUR,FU,10004270A,4678,LC-16870,2021-12-03,764
4710,CA-2020-113138,Standard Class,NP-18685,Nora Pelletier,Home Office,United States,Niagara Falls,New York,14304,East,OFF-AR-10003770,Office Supplies,Art,17.28,6,0.0,5.0112,2.0448,2.88,2020-11-19,2020-11-25,OFF,AR,10003770,3787,NP-18685,2020-11-19,765
4711,US-2018-115413,Standard Class,PP-18955,Paul Prost,Home Office,United States,Newark,Delaware,19711,East,OFF-AR-10003770,Office Supplies,Art,8.64,3,0.0,2.5056,2.0448,2.88,2018-08-26,2018-09-01,OFF,AR,10003770,3851,PP-18955,2018-08-26,765
4712,CA-2020-113138,Standard Class,NP-18685,Nora Pelletier,Home Office,United States,Niagara Falls,New York,14304,East,OFF-BI-10000320,Office Supplies,Binders,17.712,3,0.2,6.420600000000001,3.7638,7.38,2020-11-19,2020-11-25,OFF,BI,10000320,3787,NP-18685,2020-11-19,766
4713,CA-2019-114069,Second Class,ND-18370,Natalie DeCherney,Consumer,United States,New York City,New York,10035,East,OFF-BI-10000320,Office Supplies,Binders,11.808,2,0.2,4.2804,3.7638,7.38,2019-07-13,2019-07-15,OFF,BI,10000320,1345,ND-18370,2019-07-13,766
4714,CA-2021-106964,First Class,HR-14770,Hallie Redmond,Home Office,United States,Los Angeles,California,90045,West,OFF-BI-10000320,Office Supplies,Binders,11.808,2,0.2,4.2804,3.7638,7.38,2021-12-17,2021-12-20,OFF,BI,10000320,1784,HR-14770,2021-12-17,766
